[討論] 地毯式複習後 刷歷屆前,/bbs/SENIORHIGH/M.1556977462.A.DDC.html,jimmy102, 5/04
[問題] 海大在理工界等級定位,/bbs/SENIORHIGH/M.1556980051.A.338.html,a567896666, 5/04
[問題] 北大法律財經法組vs東吳法律vs指考,/bbs/SENIORHIGH/M.1556980251.A.5E2.html,lifeisabitch, 5/04
Re: [討論] 家境清寒的學生真的有機會翻身嗎？,/bbs/SENIORHIGH/M.1556982976.A.1E2.html,Bearr3z, 5/04
Re: [新聞] 薇閣高中6人正取台大醫 占50名額一成,/bbs/SENIORHIGH/M.1556983044.A.A81.html,heatthree, 5/04
[問題] 交大機械 vs 指考台政商學院 (代po),/bbs/SENIORHIGH/M.1556984233.A.FEF.html,austin0729, 5/04
[問題] 世新法律 vs 文化法律（代Po）,/bbs/SENIORHIGH/M.1556986159.A.EFC.html,yehwilliam, 5/05
Re: [問題] 海大在理工界等級定位,/bbs/SENIORHIGH/M.1556987130.A.670.html,emcbest, 5/05
Re: [問題] 清大電機vs台大化工（代po）,/bbs/SENIORHIGH/M.1556994938.A.427.html,Cinderella, 5/05
[情報] 公民科經濟學影音教學頻道,/bbs/SENIORHIGH/M.1557019914.A.5E4.html,topinal, 5/05
[問題] 數甲 一階檢定法的非選寫法,/bbs/SENIORHIGH/M.1557026817.A.8E7.html,cpfor3333, 5/05
[問題] 關於清大院學士班二專選擇,/bbs/SENIORHIGH/M.1557028163.A.6F0.html,weitze97, 5/05
title,address,author,date
Re: [問題] 清大電機vs台大化工（代po）,/bbs/SENIORHIGH/M.1556860118.A.A08.html,ddss, 5/03
[心得] R: 關於學測制度,/bbs/SENIORHIGH/M.1556865948.A.C47.html,candiezi, 5/03
[贈書]指考選修生物參考書兩本,/bbs/SENIORHIGH/M.1556866100.A.2E5.html,fred1541, 5/03
Re: [問題] 清大電機vs台大化工（代po）,/bbs/SENIORHIGH/M.1556872692.A.C0F.html,IndiaKobe, 5/03
[問題] 台大會計 vs 成大資工,/bbs/SENIORHIGH/M.1556887536.A.526.html,littli, 5/03
Re: [問題] 讀書方向請益,/bbs/SENIORHIGH/M.1556888665.A.730.html,carpediems, 5/03
[心得]關於推甄與弱勢家庭學生,/bbs/SENIORHIGH/M.1556892246.A.D4A.html,vinnyk, 5/03
[問題]高大電機VS海大電機,/bbs/SENIORHIGH/M.1556904361.A.E29.html,sylvex, 5/04
[問題] 台大法律系司法組備取,/bbs/SENIORHIGH/M.1556910038.A.87E.html,new188, 5/04
Re: [心得] 為甚麼學測這麼樣糟糕的一個制度，仍然一,/bbs/SENIORHIGH/M.1556910271.A.0D8.html,xiangbudao, 5/04
[問題] 東海資工VS淡江資工,/bbs/SENIORHIGH/M.1556938231.A.255.html,xi49950453, 5/04
Re: [問題] 清大電機vs台大化工（代po）,/bbs/SENIORHIGH/M.1556938840.A.C35.html,rubberking, 5/04
[問題] 數學一題,/bbs/SENIORHIGH/M.1556941053.A.308.html,Sageofcat, 5/04
Re: [問題] 清大電機vs台大化工（代po）,/bbs/SENIORHIGH/M.1556943455.A.3FF.html,NTUmaki, 5/04
[問題] 淡江資傳 vs 世新傳管,/bbs/SENIORHIGH/M.1556951404.A.E4A.html,yuting0410, 5/04
[問題] 指考非選寫法,/bbs/SENIORHIGH/M.1556952351.A.308.html,jimmy102, 5/04
[問題] 二階成績複查意義？,/bbs/SENIORHIGH/M.1556953090.A.465.html,LanceHaHa, 5/04
[新聞] 薇閣高中6人正取台大醫 占50名額一成,/bbs/SENIORHIGH/M.1556958842.A.2AB.html,orz44444, 5/04
[問題] 這一屆台大醫科的素質，有從前那麼高ㄇ?,/bbs/SENIORHIGH/M.1556960101.A.F67.html,jennykam, 5/04
[討論]放榜後的時間,/bbs/SENIORHIGH/M.1556961159.A.BF4.html,happy12345, 5/04
title,address,author,date
[問題] 交大旋坤揚帆(電資)與成大電機志願選填困,/bbs/SENIORHIGH/M.1556802785.A.F48.html,qaz54723, 5/02
[問題] 輔大英文v.s.高大西語(西洋語文),/bbs/SENIORHIGH/M.1556804123.A.9E5.html,UPUi20553, 5/02
[問題] 台大生傳/政大傳院,/bbs/SENIORHIGH/M.1556804805.A.1C6.html,reyizha, 5/02
Re: [心得] 為甚麼學測這麼樣糟糕的一個制度，仍然一,/bbs/SENIORHIGH/M.1556805653.A.29C.html,jamielo, 5/02
"[新聞] 系招40人,備取392人 家長:大學考招還不亂?",/bbs/SENIORHIGH/M.1556806807.A.1BE.html,zkow, 5/02
Re: [心得] 關於學測制度,/bbs/SENIORHIGH/M.1556807814.A.BD7.html,Apache, 5/02
[贈書] 學測+指考（已贈出）,/bbs/SENIORHIGH/M.1556808666.A.F2E.html,aa150707, 5/02
Re: [心得] 關於學測制度,/bbs/SENIORHIGH/M.1556809722.A.7D8.html,stuj9019, 5/02
[問題] 政大會計vs國貿vs經濟,/bbs/SENIORHIGH/M.1556809991.A.7A9.html,rayccccc, 5/02
Re: [心得] 關於學測制度,/bbs/SENIORHIGH/M.1556812865.A.ECE.html,splitline, 5/03
Re: [心得] 關於學測制度,/bbs/SENIORHIGH/M.1556815611.A.29B.html,Ikarus, 5/03
[心得] 關於學測制度,/bbs/SENIORHIGH/M.1556815950.A.685.html,nigelhu7, 5/03
Re: [心得] 關於學測制度,/bbs/SENIORHIGH/M.1556818158.A.5C2.html,TMUMED, 5/03
Re: [心得] 關於學測制度,/bbs/SENIORHIGH/M.1556819073.A.BFB.html,McCain, 5/03
Re: [心得] 關於學測制度,/bbs/SENIORHIGH/M.1556819462.A.797.html,wen17, 5/03
Re: [心得] 關於學測制度,/bbs/SENIORHIGH/M.1556827666.A.0F7.html,ben102938, 5/03
[問題] 中山政經vs中央經濟,/bbs/SENIORHIGH/M.1556829985.A.B51.html,chance0403, 5/03
[問題] 清大應數vs成大光電(代po),/bbs/SENIORHIGH/M.1556849243.A.C60.html,carrotfish, 5/03
108年台大個人申請正取人數統計,/bbs/SENIORHIGH/M.1556852902.A.052.html,kinders, 5/03
[問題] 清大電機vs台大化工（代po）,/bbs/SENIORHIGH/M.1556855088.A.D23.html,ottoted34, 5/03
title,address,author,date
[問題] 清大工工vs成大機械,/bbs/SENIORHIGH/M.1556772921.A.0F9.html,weitze97, 5/02
[問題] 東吳英文/東海外文/嘉義外語,/bbs/SENIORHIGH/M.1556773385.A.6C0.html,sandy1104, 5/02
[問題] 數學一題,/bbs/SENIORHIGH/M.1556773606.A.591.html,Sageofcat, 5/02
[情報] 文化放榜,/bbs/SENIORHIGH/M.1556773624.A.E1E.html,qxxrbull, 5/02
台大物治 化工備取,/bbs/SENIORHIGH/M.1556773728.A.BB9.html,MiSaMoTzuNay, 5/02
[新聞] 台大個人申請放榜 醫工、哲學、日文、戲劇系有缺額,/bbs/SENIORHIGH/M.1556773845.A.BAE.html,etei, 5/02
Re: [問題] 東吳國貿/輔仁企管/東吳企管,/bbs/SENIORHIGH/M.1556776222.A.8AB.html,quest, 5/02
[問題] 世新公廣,/bbs/SENIORHIGH/M.1556778384.A.746.html,goldenbear, 5/02
[問題]關於超越顛峯物理,/bbs/SENIORHIGH/M.1556784687.A.1E8.html,Daniel0712, 5/02
[問題] 中正財法vs北大財政,/bbs/SENIORHIGH/M.1556785175.A.605.html,linyu8193, 5/02
[問題] 淡江西語&中原應外,/bbs/SENIORHIGH/M.1556789345.A.FD7.html,recordist, 5/02
[問題] 銘傳生科vs嘉藥營養vs亞洲保健（代PO),/bbs/SENIORHIGH/M.1556791373.A.0E7.html,linnnnnn67, 5/02
[問題]臺大物理vs 清大電機（代po）,/bbs/SENIORHIGH/M.1556793206.A.320.html,w0705kevin, 5/02
[問題] 中山物治vs指考,/bbs/SENIORHIGH/M.1556797161.A.6E3.html,lauragoodgo, 5/02
[問題] 東海會計vs淡江財金vs東吳財精,/bbs/SENIORHIGH/M.1556797660.A.2F1.html,shenshen9011, 5/02
成大牙vs高醫牙（代po),/bbs/SENIORHIGH/M.1556797936.A.709.html,willihana, 5/02
[問題] 台大機械vs清大資甲,/bbs/SENIORHIGH/M.1556798225.A.EC0.html,abj456, 5/02
[問題] 台大數學備取（代po）,/bbs/SENIORHIGH/M.1556800477.A.20D.html,rayccccc, 5/02
[問題] 北大通訊vs中興生機(代PO),/bbs/SENIORHIGH/M.1556802031.A.1B2.html,sowhat2207, 5/02
[心得] 關於學測制度,/bbs/SENIORHIGH/M.1556802783.A.6A3.html,qtp010105, 5/02
title,address,author,date
[新聞]名校生賣筆記進帳百萬 學霸：融會貫通最,/bbs/SENIORHIGH/M.1556726505.A.FA2.html,AJAYGER, 5/02
[問題] 物理學習方法請益,/bbs/SENIORHIGH/M.1556728247.A.37B.html,bubblewu1103, 5/02
Re: [問題] 清大資工 vs 交大電資 都幾,/bbs/SENIORHIGH/M.1556730964.A.D21.html,agamek900, 5/02
Re: [問題] 清大資工 vs 交大電資 都幾,/bbs/SENIORHIGH/M.1556737821.A.065.html,sdd5426, 5/02
[情報] 東吳大學放榜,/bbs/SENIORHIGH/M.1556757076.A.AC0.html,YuMo0824, 5/02
[情報] 北大放榜,/bbs/SENIORHIGH/M.1556757367.A.DA5.html,Gshan, 5/02
[問題] 北大法vs警大（代po）,/bbs/SENIORHIGH/M.1556759557.A.2D4.html,cwy1004, 5/02
[情報] 淡江放榜,/bbs/SENIORHIGH/M.1556760433.A.DDF.html,JimmySir, 5/02
[問題]  成大機械/台科電資/中山電機,/bbs/SENIORHIGH/M.1556760716.A.479.html,MolsWantEat, 5/02
[問題] 輔大法律 VS 東吳政治,/bbs/SENIORHIGH/M.1556761609.A.9DD.html,stuj9019, 5/02
Re: [問題] 清大資工 vs 交大電資 都幾,/bbs/SENIORHIGH/M.1556761744.A.D3F.html,vu04y94, 5/02
[問題] 輔仁社會/東吳社會/中原財法,/bbs/SENIORHIGH/M.1556762774.A.1EB.html,leleMDF, 5/02
[問題] 長庚醫/成大醫,/bbs/SENIORHIGH/M.1556762915.A.4A8.html,qwer31415926, 5/02
[問題] 北大統計／海大電機／台科工管,/bbs/SENIORHIGH/M.1556764961.A.57B.html,RheWgeVdwh, 5/02
[算命]淡江東吳日文(代po),/bbs/SENIORHIGH/M.1556765923.A.F62.html,EricTsushima, 5/02
[情報] 台大放榜,/bbs/SENIORHIGH/M.1556766119.A.383.html,nickhoult55, 5/02
[心得] 全部都備取...,/bbs/SENIORHIGH/M.1556767002.A.B3D.html,p25488148, 5/02
[心得] 政大政治（發錢還願）,/bbs/SENIORHIGH/M.1556767721.A.64D.html,ishF, 5/02
[問題] 東吳國貿 / 輔仁企管 / 東吳企管,/bbs/SENIORHIGH/M.1556768674.A.AEF.html,LanceHaHa, 5/02
[問題] 數學課本選擇,/bbs/SENIORHIGH/M.1556772157.A.E27.html,IN941, 5/02
title,address,author,date
[問題] 台科大還是指考,/bbs/SENIORHIGH/M.1556683028.A.23E.html,blunkx, 5/01
[情報] 國立台北教育大學放榜,/bbs/SENIORHIGH/M.1556683222.A.622.html,acc52199, 5/01
[討論] 全部備取該怎麼度過這兩週,/bbs/SENIORHIGH/M.1556685427.A.3F8.html,s1024325, 5/01
[問題] 成大台文vs中教大台語,/bbs/SENIORHIGH/M.1556687138.A.513.html,s96259, 5/01
[心得] 偏科嚴重、弱科零基礎、環境不佳的自學重考分享,/bbs/SENIORHIGH/M.1556688186.A.BA8.html,lee457088, 5/01
Re: [情報] 高中數物免費解題與諮詢(台中),/bbs/SENIORHIGH/M.1556690330.A.DA2.html,Maligbee, 5/01
[問題] 數學手寫題,/bbs/SENIORHIGH/M.1556696810.A.EC5.html,kevin19110, 5/01
[問題] 混成軌域觀念,/bbs/SENIORHIGH/M.1556700305.A.A3A.html,gambit0, 5/01
Re: [問題] 台科大工程學士班vs中央化材,/bbs/SENIORHIGH/M.1556702133.A.A1F.html,Brothre23, 5/01
[問題] 請推薦指考用生物參考書,/bbs/SENIORHIGH/M.1556704082.A.24A.html,wuguangning, 5/01
[問題] 元智中文vs嘉義中文,/bbs/SENIORHIGH/M.1556705478.A.A7A.html,kepwinye, 5/01
[問題] 中正通訊/台師大電機/中山光電,/bbs/SENIORHIGH/M.1556708870.A.D79.html,ganhua, 5/01
[情報] 東方設計大學放榜,/bbs/SENIORHIGH/M.1556710687.A.DE4.html,qxxrbull, 5/01
[討論] 私立科系備取遞補波動,/bbs/SENIORHIGH/M.1556712668.A.493.html,IANiantt, 5/01
[問題] 台科大化工 成大土木,/bbs/SENIORHIGH/M.1556713438.A.6B9.html,arthurjisoo, 5/01
[討論] 清交電機如何選擇？（代PO）,/bbs/SENIORHIGH/M.1556713727.A.65F.html,ErcH922, 5/01
[討論] 指考模考,/bbs/SENIORHIGH/M.1556714057.A.426.html,sodaohmy, 5/01
[問題] 讀書方向請益,/bbs/SENIORHIGH/M.1556716116.A.F61.html,carpediems, 5/01
[問題] 大學學校科系請益,/bbs/SENIORHIGH/M.1556717308.A.1C8.html,wue5610, 5/01
title,address,author,date
[討論] 備取名額上移,/bbs/SENIORHIGH/M.1556626025.A.5AE.html,goldenbear, 4/30
Re: [勸世] 千萬不要填公費醫,/bbs/SENIORHIGH/M.1556628979.A.E92.html,kkzzo1o1, 4/30
Re: [問題] 讀書時想太多,/bbs/SENIORHIGH/M.1556631242.A.582.html,ckscks178, 4/30
[情報] 2019全國高中牙醫營-怪獸齒科大學,/bbs/SENIORHIGH/M.1556632476.A.82B.html,aln130sd, 4/30
[問題] 北科大 指考,/bbs/SENIORHIGH/M.1556634526.A.D9E.html,Howardkh888, 4/30
[問題] 清大資工甲組vs交大資工乙組,/bbs/SENIORHIGH/M.1556636375.A.BF9.html,abj456, 4/30
Re: [勸世] 千萬不要填公費醫,/bbs/SENIORHIGH/M.1556637247.A.E50.html,footart, 4/30
[問題] 中山物理 中山機電 都幾,/bbs/SENIORHIGH/M.1556638833.A.ED5.html,AmazingKuo, 4/30
[贈書] 化學 生物 數學,/bbs/SENIORHIGH/M.1556639792.A.CCE.html,fred1541, 4/30
[問題] 中央通訊vs中山電機vs北科電資,/bbs/SENIORHIGH/M.1556643711.A.C1F.html,yehwilliam, 5/01
Re: [問題] 法律系轉學考or洗研究所,/bbs/SENIORHIGH/M.1556645746.A.3A2.html,rengood, 5/01
[問題] 中興環工vs中興生物產業機電,/bbs/SENIORHIGH/M.1556648651.A.2EC.html,liongood93, 5/01
Re: [勸世] 千萬不要填公費醫,/bbs/SENIORHIGH/M.1556668997.A.539.html,motherlay, 5/01
[問題] 電通vs精密vs工工,/bbs/SENIORHIGH/M.1556673120.A.D67.html,s10502053, 5/01
[情報] 台中教育大學放榜,/bbs/SENIORHIGH/M.1556673399.A.918.html,kevin1051105, 5/01
[情報] 高雄大學放榜,/bbs/SENIORHIGH/M.1556673526.A.A4F.html,stuj9019, 5/01
[問題] 長庚中醫 vs中國醫藥中醫甲組,/bbs/SENIORHIGH/M.1556676597.A.A1F.html,zejane, 5/01
台科大工程學士班vs中央化材,/bbs/SENIORHIGH/M.1556677230.A.D24.html,c26482313, 5/01
[問題] 中正財金VS中央經濟,/bbs/SENIORHIGH/M.1556679969.A.345.html,sweetuio379, 5/01
[問題] 中原 元智 資工,/bbs/SENIORHIGH/M.1556682936.A.BC5.html,dingYEE, 5/01
title,address,author,date
[討論] 今年備取改變,/bbs/SENIORHIGH/M.1556547700.A.681.html,rick042877, 4/29
Re: [問題] 請問普通高中讀科大的經驗,/bbs/SENIORHIGH/M.1556549068.A.B51.html,zamperla, 4/29
Re: [問題] 藥學VS警大,/bbs/SENIORHIGH/M.1556549147.A.D17.html,glthe1, 4/29
[問題] 五所校系的選擇,/bbs/SENIORHIGH/M.1556549705.A.1E8.html,dennis0920, 4/29
[情報] 台師大第二週放榜,/bbs/SENIORHIGH/M.1556587081.A.DC1.html,blueriverya, 4/30
[問題] 化學學習後測驗推薦?,/bbs/SENIORHIGH/M.1556587128.A.247.html,candy88257, 4/30
[情報] 猴子大學放榜,/bbs/SENIORHIGH/M.1556587900.A.EC8.html,spiker520, 4/30
[情報] 台大升學輔導種子計畫報名開始,/bbs/SENIORHIGH/M.1556589371.A.746.html,riiooreal, 4/30
[心得] 大學選科系 學測填志願,/bbs/SENIORHIGH/M.1556591661.A.4D8.html,Howardkh888, 4/30
[問題] 中山光電 中正化工 哪個好,/bbs/SENIORHIGH/M.1556592482.A.53B.html,coco77011, 4/30
[新聞] 建中尬北一女！筆記賺百萬　直擊,/bbs/SENIORHIGH/M.1556594419.A.A9E.html,RebootNation, 4/30
[討論] 備取10有機會嗎,/bbs/SENIORHIGH/M.1556595556.A.E79.html,gracetsai, 4/30
[問題] 成大經濟和成大不分系管理學院學士學位,/bbs/SENIORHIGH/M.1556599656.A.A25.html,Tycdi1230, 4/30
[問題] 海大食科 vs 彰師大資管數科組 出路,/bbs/SENIORHIGH/M.1556607060.A.946.html,tw20803, 4/30
[問題] 中原資管 vs 輔仁資工,/bbs/SENIORHIGH/M.1556611514.A.F07.html,WuluJason, 4/30
[問題] 讀書時想太多,/bbs/SENIORHIGH/M.1556612470.A.C5B.html,rayark2016, 4/30
[問題] 一題生物,/bbs/SENIORHIGH/M.1556618395.A.C76.html,UntermRad, 4/30
<勸世文> 千萬不要填公費醫,/bbs/SENIORHIGH/M.1556618563.A.B1D.html,yenweichen, 4/30
[分享] 指考覺得讀不完 來不及,/bbs/SENIORHIGH/M.1556619930.A.813.html,k10040, 4/30
[情報] 北模指考107下02試題,/bbs/SENIORHIGH/M.1556624444.A.824.html,purin3, 4/30
title,address,author,date
[問題] 酸鹼計算公式,/bbs/SENIORHIGH/M.1556513036.A.6FE.html,Sporting, 4/29
[討論] 呼籲當局正視考招亂象並究責,/bbs/SENIORHIGH/M.1556518643.A.9EB.html,oeoeoauch, 4/29
[情報] 成大放榜,/bbs/SENIORHIGH/M.1556518678.A.29D.html,m25015, 4/29
[徵文] 政大財管面試,/bbs/SENIORHIGH/M.1556519141.A.43B.html,yscarve, 4/29
[徵文] 政大資管面試,/bbs/SENIORHIGH/M.1556520707.A.93D.html,yogafan, 4/29
[問題] 請問繁星的校百分比如何計算,/bbs/SENIORHIGH/M.1556524997.A.C02.html,wjx0305, 4/29
[問題] 嘉藥藥學報到或放棄,/bbs/SENIORHIGH/M.1556528249.A.3FC.html,zzzzebra, 4/29
[問題] 關於 APCS 的幾點問題,/bbs/SENIORHIGH/M.1556529692.A.5E3.html,nevikw39, 4/29
[問題] 關於台科電資學士班,/bbs/SENIORHIGH/M.1556530785.A.DD5.html,overskyend, 4/29
[討論] 全模,/bbs/SENIORHIGH/M.1556532444.A.08B.html,kevin19110, 4/29
[問題] 備審的重要性,/bbs/SENIORHIGH/M.1556535813.A.76C.html,remember4225, 4/29
[問題] 清大工學院v.s清大生科院v.s中央電機,/bbs/SENIORHIGH/M.1556536231.A.26D.html,loveBendzko4, 4/29
[問題] 交大資工甲乙組與APCS組,/bbs/SENIORHIGH/M.1556538630.A.2F2.html,abc7711821, 4/29
[問題] 成大歷史vs輔大法律,/bbs/SENIORHIGH/M.1556538709.A.89D.html,stuj9019, 4/29
Re: [討論] 呼籲當局正視考招亂象並究責,/bbs/SENIORHIGH/M.1556539416.A.324.html,Apache, 4/29
[問題]成大測量(轉系)vs興、正電機vs台科材料,/bbs/SENIORHIGH/M.1556540006.A.3CB.html,yulong0117, 4/29
[問題] 海洋運輸&逢甲資電學士,/bbs/SENIORHIGH/M.1556541742.A.B47.html,QZaHamada, 4/29
Re: [情報] 大資工時代薪水,/bbs/SENIORHIGH/M.1556543852.A.581.html,agario, 4/29
[問題] 清大資工 vs 交大電資 都幾,/bbs/SENIORHIGH/M.1556545255.A.8E3.html,gp999999, 4/29
[情報] 世新提早放榜！,/bbs/SENIORHIGH/M.1556547424.A.AE5.html,winniechen, 4/29
title,address,author,date
Re: [情報] 高中數學免費解題(高雄科工館),/bbs/SENIORHIGH/M.1556409785.A.AFF.html,diego99, 4/28
Re: [問題] 系統內力可能會作功?,/bbs/SENIORHIGH/M.1556412697.A.8BA.html,csjan, 4/28
[情報] 2019政治大學資管營,/bbs/SENIORHIGH/M.1556418054.A.1F4.html,s28675223, 4/28
[情報] 2019 臺大資管營 (～5/1截止報名),/bbs/SENIORHIGH/M.1556428511.A.E76.html,shishe, 4/28
[心得] 破除指考英文作文迷思（附作文批改名額）,/bbs/SENIORHIGH/M.1556431769.A.4A2.html,wesley1234, 4/28
[問題] 法律系轉學考or洗研究所,/bbs/SENIORHIGH/M.1556434483.A.A2D.html,stuj9019, 4/28
