Re: [新聞] 林岱樺版同婚（同性結合）專法逕付二讀,/bbs/gay/M.1557155594.A.C22.html,quendigay, 5/06
[尋人] 準備倒垃圾時的你～哈哈,/bbs/gay/M.1557157082.A.612.html,chocholove, 5/06
[平權] 同志法律粉專竟不實言論抹黑苗博雅議員,/bbs/gay/M.1557160810.A.D53.html,out75396, 5/06
[麻將] 高雄虎媽麻將團,/bbs/gay/M.1557161367.A.AD1.html,quendigay, 5/07
[自介] 有沒有一樣的幸運,/bbs/gay/M.1557161954.A.334.html,zx2214786, 5/07
title,address,author,date
[閒聊]日劇 昨日的美食,/bbs/gay/M.1556985640.A.ECB.html,MIZUYAMA, 5/05
[尋人] 嘉義品田服務生,/bbs/gay/M.1556988154.A.66B.html,william0903, 5/05
[請益] 基隆 同志按摩,/bbs/gay/M.1556989874.A.7A5.html,sjdl19676, 5/05
[自介]無法否認生活的侷限,/bbs/gay/M.1556999400.A.080.html,yu0829, 5/05
[新聞] 同婚立法期限逼近 蘇嘉全最快7日啟動協商,/bbs/gay/M.1557025622.A.4B2.html,stockeye, 5/05
[新聞] 綠黨揭露王雪紅投資相關事宜,/bbs/gay/M.1557027367.A.113.html,stockeye, 5/05
租房 徵西門町捷運站附近套房/雅房,/bbs/gay/M.1557041084.A.0B0.html,-, 5/05
[尋人] 八德焦點健身房,/bbs/gay/M.1557048223.A.009.html,-, 5/05
[尋人] 5/4 17:17新左營上區間車,/bbs/gay/M.1557055310.A.3D4.html,RunRunPaul, 5/05
[尋人] 今天下午4點台北往台中的國光,/bbs/gay/M.1557058530.A.0FD.html,ga558732, 5/05
[創作] 未央光年(42),/bbs/gay/M.1557059617.A.98C.html,-, 5/05
[尋人] 5/4 考中正預校,/bbs/gay/M.1557062382.A.FDB.html,pt10230, 5/05
[問卷]「同婚公投與在學學生感受調查」高雄限定,/bbs/gay/M.1557064601.A.E3C.html,mon60819, 5/05
[他介]只有我的旁邊 旁邊沒有人,/bbs/gay/M.1557064790.A.CC0.html,feverwill, 5/05
[自介] 新北小熊找人陪,/bbs/gay/M.1557069580.A.704.html,TRUSSADI, 5/05
被告白了,/bbs/gay/M.1557069873.A.2FD.html,billy89227, 5/05
[群組] 美食料理群組徵召,/bbs/gay/M.1557071538.A.45D.html,meshit, 5/05
title,address,author,date
［租屋］高雄鳳山找室友,/bbs/gay/M.1556857879.A.FFC.html,ben1880, 5/03
「徵人」6/22-29  曼谷-清邁-曼谷,/bbs/gay/M.1556862563.A.44F.html,qoo161472, 5/03
Re: [新聞] 林岱樺版同婚（同性結合）專法逕付二讀,/bbs/gay/M.1556869744.A.470.html,stockeye, 5/03
Re: [新聞] 林岱樺版同婚（同性結合）專法逕付二讀,/bbs/gay/M.1556874236.A.B62.html,KAnderson, 5/03
[社論] 敗選主因 真的是年改和同婚嗎？,/bbs/gay/M.1556883810.A.B2F.html,iljapan61, 5/03
Re: [社論] 敗選主因 真的是年改和同婚嗎？,/bbs/gay/M.1556883948.A.3D1.html,iljapan61, 5/03
[招募]臺大護理學系王雅青老師科技部研究案,/bbs/gay/M.1556886078.A.260.html,happy50615, 5/03
[討論］許毓仁對黃昭順的歧視提案投贊成票,/bbs/gay/M.1556891136.A.6FD.html,acer4545, 5/03
Re: [討論］許毓仁對黃昭順的歧視提案投贊成票,/bbs/gay/M.1556897661.A.9D9.html,a3050909, 5/03
5/23-5/29神戶自助旅行,/bbs/gay/M.1556934407.A.792.html,Q388833, 5/04
[心情] 致我曾經的大壞蛋臭傻B,/bbs/gay/M.1556949387.A.F04.html,-, 5/04
[情報]108年預防性投藥補助計畫,/bbs/gay/M.1556949688.A.6C4.html,chujung, 5/04
Fw: [活動] 嘉義諸羅部屋5月份行事曆,/bbs/gay/M.1556955459.A.755.html,sunshine10kh, 5/04
[座談] 砍掉重練？我的陰莖還有增大的可能嗎？,/bbs/gay/M.1556956279.A.058.html,qaz70253, 5/04
[篩檢服務] 嘉義108年05月份免費快速匿名篩檢,/bbs/gay/M.1556956885.A.980.html,wert824567, 5/04
[尋人] 公館站2號出口,/bbs/gay/M.1556962757.A.E97.html,qaz70253, 5/04
[群組] 襪子內褲討論Line群,/bbs/gay/M.1556963088.A.C6F.html,joe1081787, 5/04
[尋人] 烘焙者咖啡,/bbs/gay/M.1556965416.A.2BA.html,emailsuck, 5/04
title,address,author,date
[徵人] 5/31-6/5 日本東京自助旅行,/bbs/gay/M.1556724525.A.9EB.html,firework0704, 5/01
Re: [請益] 合購房屋,/bbs/gay/M.1556727095.A.FBF.html,oliveyang, 5/02
"[請益] 關於""性別""這一概念",/bbs/gay/M.1556730205.A.E48.html,primitivism, 5/02
Re: [請益] 合購房屋,/bbs/gay/M.1556730936.A.8CE.html,yen1015, 5/02
[請益] 有s2o Taiwan 的朋友嗎？揪團囉,/bbs/gay/M.1556733046.A.7D7.html,pkddqq, 5/02
[平權] 同性結合版本下午可能進入討論,/bbs/gay/M.1556768932.A.A9B.html,stockeye, 5/02
[平權] 748施行法法案協商 委員意見彙整,/bbs/gay/M.1556774551.A.101.html,Zeel, 5/02
[尋人] 新竹某WG教我練腹部的你,/bbs/gay/M.1556775848.A.2E5.html,Ivalice, 5/02
[新聞] 同婚首波協商暫休兵 待立法院長再召集,/bbs/gay/M.1556783036.A.730.html,stockeye, 5/02
[花痴] 宋楚瑜旁邊的性格熟男是誰？,/bbs/gay/M.1556784538.A.4D6.html,mahershalame, 5/02
[心情] 遇到嘉義會偷錢的流氓弟弟,/bbs/gay/M.1556787276.A.4F1.html,bighaohao, 5/02
[活動]彰化彩虹奇蹟 免費心理諮詢與篩檢服務,/bbs/gay/M.1556797309.A.B3F.html,kitty84720, 5/02
[經驗]青春軼事(十二),/bbs/gay/M.1556804328.A.364.html,carlization, 5/02
［他介］如果你也想穩定 ,/bbs/gay/M.1556812307.A.5C9.html,jpn78014, 5/02
[閒聊] 按摩X交易詐騙,/bbs/gay/M.1556824472.A.AB6.html,moneybuy, 5/03
[新聞] 林岱樺版同婚專法非折衷版　竟允許「姑姑,/bbs/gay/M.1556843968.A.7BE.html,spidina, 5/03
[新聞] 林岱樺版同婚（同性結合）專法逕付二讀,/bbs/gay/M.1556854212.A.C7D.html,stockeye, 5/03
[新聞] 3同婚草案全逕付二讀　柯建銘：524前一定,/bbs/gay/M.1556854391.A.E11.html,HuangJingyu, 5/03
[請益] 公務機關人事能知道你結婚了嗎？  ,/bbs/gay/M.1556854611.A.6EE.html,PttGay, 5/03
[新聞] 林岱樺版同婚專法包裝歧視 段宜康怒斥,/bbs/gay/M.1556857609.A.614.html,zkow, 5/03
title,address,author,date
Re: [心情] 吵架時愛講氣話 逃避?,/bbs/gay/M.1556632920.A.14E.html,bonix, 4/30
[尋人] 剛剛肯德基桃園南平店,/bbs/gay/M.1556634072.A.5E3.html,grimmm51764, 4/30
[租屋] 有大台北地區的彩虹公寓嗎？,/bbs/gay/M.1556636516.A.190.html,elliotpvt, 4/30
[臉書] 姚惠珍 王雪紅『七山策略』，打造神國,/bbs/gay/M.1556656464.A.9A3.html,ors, 5/01
[徵人] 5月13大阪環球影城,/bbs/gay/M.1556665265.A.CE0.html,QOO87, 5/01
[公告]五月份置底聊天 ,/bbs/gay/M.1556674041.A.C39.html,paladada, 5/01
[群組] 密室脫逃群組徵人,/bbs/gay/M.1556680409.A.7B6.html,fun40431, 5/01
[徵人] 相約高雄518巨蛋演唱會~缺人中!!,/bbs/gay/M.1556682422.A.337.html,winday1, 5/01
[心情] 明天要協商了，請給各立委加油好嗎,/bbs/gay/M.1556700921.A.929.html,cizsiop, 5/01
[花痴] 新竹WG中正有氧課程,/bbs/gay/M.1556701697.A.FDD.html,hans0529, 5/01
[尋人] 四點 多 羅東 world gym旁,/bbs/gay/M.1556703189.A.C3D.html,Sartorialist, 5/01
Fw: [台東] 《蘭若巿》真人圖書館 014 JoJo 第1章,/bbs/gay/M.1556709629.A.D6D.html,queerteacher, 5/01
[群組] 台中麻將群,/bbs/gay/M.1556713433.A.291.html,pttetboy, 5/01
[請益] 周興哲群組,/bbs/gay/M.1556713679.A.3D1.html,lunlun1114, 5/01
[創作] 未央光年(41),/bbs/gay/M.1556716888.A.ABC.html,feverwill, 5/01
[經驗]青春軼事(十一),/bbs/gay/M.1556718603.A.98A.html,carlization, 5/01
[自介] 令和第一天~剛好生日來自介認識朋友,/bbs/gay/M.1556719378.A.B8C.html,mit501, 5/01
[徵人]5/10或5/11首爾梨泰院gay club,/bbs/gay/M.1556720930.A.59C.html,antony0327, 5/01
[調查] 人工智慧辦事的政府，你信得過嗎？,/bbs/gay/M.1556722818.A.22B.html,IGNORER, 5/01
[尋人] 捷運淡水線往北投,/bbs/gay/M.1556723394.A.5D9.html,inodo, 5/01
title,address,author,date
[請益] 求台中圈內排球團,/bbs/gay/M.1556526796.A.FB0.html,alvinqiu, 4/29
[情報] 同志專法黨團協商,/bbs/gay/M.1556528351.A.756.html,ifulita, 4/29
[請益] 彰化圈內排球,/bbs/gay/M.1556531530.A.589.html,lake310, 4/29
[創作] 未央光年(40),/bbs/gay/M.1556535670.A.989.html,feverwill, 4/29
苗栗愛轉來,/bbs/gay/M.1556537038.A.1DE.html,hamasakiayum, 4/29
[交易]2xist 內褲 全新 【已售出】,/bbs/gay/M.1556546652.A.F22.html,allen791030, 4/29
[徵人] 黃金週5/2-5/7 京阪自助，誠徵一日旅伴,/bbs/gay/M.1556549347.A.A17.html,sunsirr, 4/29
[經驗]青春軼事(十),/bbs/gay/M.1556549363.A.C2F.html,carlization, 4/29
[心情] 一年之初,/bbs/gay/M.1556550197.A.D87.html,rayfish, 4/29
[徵人] 雙北小男孩歌唱群組徵人,/bbs/gay/M.1556603429.A.D31.html,minamibaby, 4/30
[活動]5/2(四)政大陸仁賈同志感情心輔講座~！,/bbs/gay/M.1556605142.A.4AB.html,bonix, 4/30
Re: 苗栗愛轉來,/bbs/gay/M.1556606783.A.FC4.html,umano, 4/30
Re: [新聞] 北市府宣布：即日起開放同性婚姻「預約」,/bbs/gay/M.1556607485.A.7DF.html,acer4545, 4/30
Re: [心情] 吵架時愛講氣話 逃避?,/bbs/gay/M.1556611062.A.703.html,louiszealand, 4/30
[活動] 謝馬力演講(免費) ,/bbs/gay/M.1556615271.A.FD7.html,transfer0304, 4/30
[篩檢] 風城部屋-05月份匿名篩檢諮詢服務 ,/bbs/gay/M.1556627107.A.D7E.html,v59jce3x, 4/30
[網宣] 2019 彩虹酷兒五月行事曆,/bbs/gay/M.1556627718.A.04C.html,wert824567, 4/30
[徵人] 5/11-15大阪 5/19-20濟州島,/bbs/gay/M.1556628040.A.A7B.html,bradley31013, 4/30
Re: [新聞] 北市府宣布：即日起開放同性婚姻「預約」,/bbs/gay/M.1556630118.A.BF6.html,kenichide, 4/30
Re: [新聞] 北市府宣布：即日起開放同性婚姻「預約」,/bbs/gay/M.1556630758.A.6F3.html,loveve5566, 4/30
title,address,author,date
[請益] 求神這個男生,/bbs/gay/M.1556445663.A.8C7.html,LineFriends, 4/28
[心情] 十年,/bbs/gay/M.1556452142.A.AB4.html,Winterboy, 4/28
[尋人] 新莊地平線一號的男店員,/bbs/gay/M.1556453556.A.DA2.html,charley1204, 4/28
grindr最近很怪,/bbs/gay/M.1556454205.A.EC0.html,primitivism, 4/28
[尋人] 4/19國家歌劇院打五星頭目的你,/bbs/gay/M.1556455418.A.B86.html,yoyo27429, 4/28
[請益] jack'd的問題,/bbs/gay/M.1556457186.A.A58.html,pipiboygay, 4/28
[尋人] 今天晚上穿黃黑外套進診所拿藥的你,/bbs/gay/M.1556458015.A.1F1.html,huoshin, 4/28
Re: [新聞] 長老教會見柯建銘　對綠下通牒拒「婚姻 ,/bbs/gay/M.1556462668.A.242.html,aqualinda, 4/28
[群組] 議題讀書會又玩樂群組,/bbs/gay/M.1556463361.A.10F.html,zzvvww, 4/28
[徵吃飯] 跟日本JR員工吃飯 台北 5/10 5/11,/bbs/gay/M.1556465267.A.070.html,Txz, 4/28
[尋人] Soi 13 in遇到的竹北斯文叔叔,/bbs/gay/M.1556465785.A.582.html,ixg365, 4/28
[尋人] 今天晚上中正運動中心游泳的你,/bbs/gay/M.1556465917.A.0E5.html,geer99d, 4/28
［租屋］市政府家庭式雅房,/bbs/gay/M.1556467027.A.E4E.html,fred1993514, 4/28
[心情] 心錯,/bbs/gay/M.1556475620.A.D21.html,vnvn26, 4/29
[請益] 合購房屋,/bbs/gay/M.1556477638.A.CAF.html,Marco660110, 4/29
[自介] 微中年的自介,/bbs/gay/M.1556478255.A.75F.html,suikaayu, 4/29
[尋人] 4/18 大阪 浪速之湯,/bbs/gay/M.1556479383.A.D14.html,legend9233, 4/29
[群組] 讓自己變得更好的共學組織（桃園,/bbs/gay/M.1556502443.A.545.html,danny78317, 4/29
[尋人] 4/29高雄威秀看復仇者是你嗎？！,/bbs/gay/M.1556523478.A.554.html,chaochao, 4/29
[群組] 澳洲打工群組,/bbs/gay/M.1556525071.A.6DB.html,UVANCO, 4/29
title,address,author,date
[尋人] 也在景安站下車的你,/bbs/gay/M.1556296975.A.B9B.html,jrtay22, 4/27
[閃光] 一週年快樂,/bbs/gay/M.1556314061.A.4DE.html,ronove27, 4/27
[群組] 一起約吃飯吧(中部),/bbs/gay/M.1556326133.A.5B3.html,nelhsoib, 4/27
GCVC X Taipei 2019 第三屆「金基盃」！！,/bbs/gay/M.1556339245.A.10B.html,bmk114usc, 4/27
Re: [新聞] 【同婚鬥法】協商倒數殺出新草案　藍綠,/bbs/gay/M.1556341904.A.1C1.html,umano, 4/27
[心情] 愛人與被愛,/bbs/gay/M.1556346179.A.37C.html,ken109928, 4/27
[立法] 政院版同婚專法 立委票數沒過半就慘了,/bbs/gay/M.1556364926.A.A68.html,jorz, 4/27
[尋人] 板橋慈惠宮,/bbs/gay/M.1556365859.A.805.html,s1236964, 4/27
[活動]4/28台南免費匿名篩檢活動,/bbs/gay/M.1556366198.A.ED1.html,sunshine10kh, 4/27
[尋人] 4/24～26早上中山國中捷運站,/bbs/gay/M.1556367123.A.297.html,mnbvcxz1234, 4/27
[群組] 雙北單身上班族群組招生中,/bbs/gay/M.1556373097.A.D00.html,v19891016, 4/27
[新聞] 長老教會見柯建銘　對綠下通牒拒「婚姻 ,/bbs/gay/M.1556375031.A.1CE.html,lovebxcx, 4/27
[活動] 清交彩虹季 你不是阿龍一性別探索團體一,/bbs/gay/M.1556375912.A.333.html,SianAlex, 4/27
[尋人] 東興家樂福晚上九點20,/bbs/gay/M.1556377931.A.227.html,Txz, 4/27
[新聞] 男住同志熱點遭搓鳥 被告律師語出驚人說.,/bbs/gay/M.1556378068.A.33A.html,whale666, 4/27
[尋人] 今天中午君悅服務生的您,/bbs/gay/M.1556378845.A.0F1.html,ieltm, 4/27
Fw: [活動] [高雄]我們與陰陽人的距離,/bbs/gay/M.1556387960.A.0DF.html,cathytwo, 4/28
[心情]  愛情與咖啡,/bbs/gay/M.1556389476.A.825.html,fatboyaslan, 4/28
[公告]違規名單：lovasuki ,/bbs/gay/M.1556411872.A.499.html,paladada, 4/28
[群組] 來一起打傳說（現正開團中,/bbs/gay/M.1556440228.A.7DC.html,ads4811, 4/28
title,address,author,date
[平權]甲板來開復刻同婚宴大家想報名嗎? ,/bbs/gay/M.1556190197.A.912.html,paladada, 4/25
[創作] 傘下的秘密 ,/bbs/gay/M.1556194317.A.100.html,minamibaby, 4/25
[群組] 台中單身漢群組招生,/bbs/gay/M.1556200357.A.4E7.html,hotboy2010, 4/25
[平權] 宜蘭驕傲大遊行募資最後倒數,/bbs/gay/M.1556201335.A.C97.html,Jelaime, 4/25
(徵人）4/27～30上海gay bar或夜店,/bbs/gay/M.1556205218.A.41D.html,z76951124, 4/25
[尋人]斗六騷咖啡,/bbs/gay/M.1556207513.A.54D.html,johnnkmu, 4/25
[自介] 我們的愛呢,/bbs/gay/M.1556220902.A.556.html,zhizhi0106, 4/26
[活動] 2019/05/18（六）認識跨性別ABC,/bbs/gay/M.1556225908.A.713.html,fayol, 4/26
[花痴] 高富帥又年輕還靠自己買房,/bbs/gay/M.1556241384.A.76D.html,Tom0218, 4/26
[尋人] 清泉崗機場公車回市區,/bbs/gay/M.1556248433.A.2CA.html,ohyashin, 4/26
[篩檢] 蘆洲地區4/26(五)免費匿名篩檢暨諮詢服務,/bbs/gay/M.1556256637.A.7DB.html,zank1234, 4/26
[花痴] 桂格養氣人蔘雞精廣告,/bbs/gay/M.1556267281.A.5B6.html,porfirio, 4/26
[諮詢] 彩虹酷兒-心身醫學科諮詢,/bbs/gay/M.1556270110.A.E2A.html,wert824567, 4/26
[尋人] 嘉義市健身工廠教練,/bbs/gay/M.1556284027.A.509.html,vinleaf, 4/26
[請益] 你們還想著能順利結婚？這新版本就讓你,/bbs/gay/M.1556285667.A.6F4.html,aapp56, 4/26
[尋人] 4/26 1245次高鐵看播吧的你,/bbs/gay/M.1556288955.A.595.html,quest57431, 4/26
[新聞] 【同婚鬥法】協商倒數殺出新草案　藍綠,/bbs/gay/M.1556290537.A.503.html,stockeye, 4/26
[匿篩] 成大醫院愛滋病篩檢,/bbs/gay/M.1556291894.A.601.html,quadro, 4/26
[尋人]  澎湖鎖港青旅室友,/bbs/gay/M.1556293435.A.EC0.html,Megartnee, 4/26
Fw: [活動] 臺師大愛洛生活節性平影展及講座活動,/bbs/gay/M.1556294876.A.CAC.html,a3340597, 4/27
title,address,author,date
[群組] 歐洲群招生,/bbs/gay/M.1556099364.A.B4C.html,swinghard, 4/24
[尋人] 4/24大新店游泳池,/bbs/gay/M.1556101591.A.BA5.html,keluoai, 4/24
[新聞] 釋憲期限倒數一個月：不只雙北、全台現在,/bbs/gay/M.1556108017.A.A10.html,ors, 4/24
[經驗]青春軼事(六),/bbs/gay/M.1556109537.A.26B.html,carlization, 4/24
[新聞] 台北市83對同性伴侶 預約524同婚,/bbs/gay/M.1556114440.A.B87.html,chben, 4/24
[徵人] 4/26-4/30 韓國首爾（附真相）,/bbs/gay/M.1556118553.A.012.html,saydc92, 4/24
[自介] 嘉義的火雞人,/bbs/gay/M.1556119404.A.E4C.html,q2368950q, 4/24
[請益] 不知道大家有沒有一樣的煩惱過,/bbs/gay/M.1556127211.A.C54.html,z9789866838, 4/25
[交易] STUD胸甲+內褲,/bbs/gay/M.1556150845.A.048.html,guiuke7133, 4/25
Re: [心情] Re: [新聞] 北市府宣布：即日起開放同性婚姻「預約」,/bbs/gay/M.1556156250.A.3FE.html,genephantom, 4/25
[新聞] 校園再傳疑似因性別氣質遭罷凌跳樓事件,/bbs/gay/M.1556156986.A.8AD.html,justred, 4/25
Re: [心情] Re: [新聞] 北市府宣布：即日起開放同性婚姻「預約」,/bbs/gay/M.1556166358.A.6EF.html,kenichide, 4/25
Re: 專攻gay市場的手遊，會有很多人買單嗎,/bbs/gay/M.1556169273.A.80E.html,kepurpedr, 4/25
[請益] 請問有圈內牧羊人之心群組嗎,/bbs/gay/M.1556173165.A.9FA.html,jkphjkph, 4/25
[自介] 沒有人應該是寂寞的。,/bbs/gay/M.1556173231.A.6A9.html,guinguin323, 4/25
[徵人]  5/19（日）高雄 吳宗憲演唱會,/bbs/gay/M.1556175578.A.39B.html,b731863888, 4/25
[經驗]青春軼事(七),/bbs/gay/M.1556179110.A.E11.html,carlization, 4/25
[經驗]青春軼事(八),/bbs/gay/M.1556179317.A.ED5.html,carlization, 4/25
[篩檢] 永和地區4/25(四)免費匿名篩檢暨諮詢服務,/bbs/gay/M.1556183262.A.41B.html,zank1234, 4/25
[轉錄] 台北市政府公告：同婚登記注意事項,/bbs/gay/M.1556188371.A.2F9.html,KingKingCold, 4/25
title,address,author,date
[新聞] 北市府宣布：即日起開放同性婚姻「預約」,/bbs/gay/M.1556004168.A.0C2.html,chben, 4/23
[活動] 4/27(六)桃緣彩虹居所–催眠探索講座,/bbs/gay/M.1556006072.A.446.html,KAINKAIN, 4/23
[花痴]  請問，這個怪怪的Model是誰？,/bbs/gay/M.1556006234.A.61F.html,kumadaisuki, 4/23
Re: [請益] 有關警察釣魚一事,/bbs/gay/M.1556008984.A.D2C.html,bighaohao, 4/23
[心情] Re: [新聞] 北市府宣布：即日起開放同性婚姻「預約」,/bbs/gay/M.1556010593.A.8C4.html,lcw33242976, 4/23
Re: [心情] Re: [新聞] 北市府宣布：即日起開放同性婚姻「預約」,/bbs/gay/M.1556017413.A.02A.html,newcountry, 4/23
Re: [請益] 有關警察釣魚一事,/bbs/gay/M.1556018816.A.7D0.html,ro134360, 4/23
[揪人]  高雄羽球球隊找新血,/bbs/gay/M.1556028099.A.D5B.html,charles2480, 4/23
Re: [心情] Re: [新聞] 北市府宣布：即日起開放同性婚姻「預約」,/bbs/gay/M.1556041273.A.5DF.html,lolicum, 4/24
[自介] 過了二十八歲的自己,/bbs/gay/M.1556043204.A.DF6.html,demonicrunes, 4/24
贈書-G兵日記,/bbs/gay/M.1556043503.A.33A.html,TGI, 4/24
[尋人] 綠館三溫暖的「小大叔」,/bbs/gay/M.1556068547.A.C6E.html,treehole5310, 4/24
Re: [詐騙]此人詐騙請小心!!,/bbs/gay/M.1556077922.A.908.html,onollll, 4/24
Re: [心情] 複雜的心情,/bbs/gay/M.1556083642.A.C3F.html,mixcastle, 4/24
[徵人] 4/26-30 日本沖繩,/bbs/gay/M.1556084146.A.AB7.html,luxeagin, 4/24
[尋人] 雲林斗六肌動健身房,/bbs/gay/M.1556088913.A.B97.html,phil28769, 4/24
[台東] 《蘭若巿》真人圖書館 013 學儒 第3章,/bbs/gay/M.1556094177.A.35B.html,queerteacher, 4/24
[活動] 談性說愛讀書會－讓傷痕說話,/bbs/gay/M.1556095753.A.4B7.html,billy89227, 4/24
[自介] 如果你知道我在台東,/bbs/gay/M.1556098533.A.D94.html,hsinwei1204, 4/24
[尋人] Soi13in 凌晨頭綁毛巾的哥哥,/bbs/gay/M.1556099030.A.0B3.html,forbid59, 4/24
title,address,author,date
[尋人] 4/19皇池戴圓眼鏡、白毛巾的你,/bbs/gay/M.1555909778.A.174.html,huhuboy, 4/22
[尋人] 貓大渡賢橋深色鴨舌帽白T,/bbs/gay/M.1555910272.A.B76.html,lucashuangms, 4/22
[交易] 幾件內褲（已結束）,/bbs/gay/M.1555910390.A.7B5.html,chaoyokang, 4/22
HERO中心PrEP使用者心得分享,/bbs/gay/M.1555914009.A.858.html,sunshine10kh, 4/22
2019東京同志遊行-台灣隊伍攤位資訊,/bbs/gay/M.1555917526.A.9B2.html,qaz70253, 4/22
Re: 專攻gay市場的手遊，會有很多人買單嗎,/bbs/gay/M.1555918310.A.261.html,Love911, 4/22
[經驗]青春軼事(五),/bbs/gay/M.1555926023.A.AB7.html,carlization, 4/22
[活動] 南臺灣(高雄)5/24同性婚姻募集！,/bbs/gay/M.1555927533.A.ADF.html,billy89227, 4/22
[心情] 我們與詐欺犯的距離（上）,/bbs/gay/M.1555927841.A.FB7.html,draz, 4/22
[心情] 我們與詐欺犯的距離（中）,/bbs/gay/M.1555927902.A.F85.html,draz, 4/22
[家庭] 出櫃的那天早晨，沒有下雨。,/bbs/gay/M.1555929573.A.BDC.html,Beersheep, 4/22
[心情] 癮,/bbs/gay/M.1555930094.A.A36.html,tangoloss173, 4/22
[創作] 未央光年(39),/bbs/gay/M.1555930933.A.617.html,feverwill, 4/22
也有朋友在打NS的魔物獵人嗎？,/bbs/gay/M.1555931194.A.4B6.html,newkoks, 4/22
[尋人] 南京Wg吊嘎男,/bbs/gay/M.1555943942.A.591.html,a9987766tw, 4/22
汐止徵求一起健身夥伴（WG),/bbs/gay/M.1555958544.A.997.html,sam6075487, 4/23
[尋人] 捷運士林站的肌肉男,/bbs/gay/M.1555976782.A.9BF.html,Jarryson, 4/23
[心情] 我們與詐欺犯的距離（下）,/bbs/gay/M.1555982256.A.6ED.html,draz, 4/23
[租屋]想找靠雙連站的公寓,/bbs/gay/M.1555987691.A.104.html,engine167, 4/23
[心情] 複雜的心情,/bbs/gay/M.1555993374.A.D32.html,hhhh50911, 4/23
title,address,author,date
[活動] 熱線南辦電影分享會：親愛的初戀,/bbs/gay/M.1555758018.A.4E5.html,tone1221, 4/20
[尋人] 板橋致理技術粉色上衣的你,/bbs/gay/M.1555766483.A.657.html,Zarion, 4/20
[自介] 一個想念台灣鹹酥雞的台灣人,/bbs/gay/M.1555771009.A.C59.html,df900127123, 4/20
[活動]熱線南辦青少年聚會-動動手作：布料絹印,/bbs/gay/M.1555775942.A.ECA.html,tone1221, 4/20
[尋人] 傍晚在公道五上騎車的你,/bbs/gay/M.1555778857.A.C37.html,stupid1p4, 4/21
專攻gay市場的手遊，會有很多人買單嗎,/bbs/gay/M.1555781603.A.129.html,wingdominato, 4/21
[尋人] 4月皮丘白襯衫斜背包,/bbs/gay/M.1555789689.A.6AB.html,sjdl19676, 4/21
Re: [心情] 政院來PTT開澄清板 那撲殺同志仇恨言論呢,/bbs/gay/M.1555816502.A.770.html,paladada, 4/21
[尋人] 4/20台北小巨蛋摩斯(許茹芸演唱會),/bbs/gay/M.1555834024.A.36C.html,EauFraiche, 4/21
[群組] GYEE的Line群組招生(滿額,/bbs/gay/M.1555838456.A.2C4.html,gb01309, 4/21
[經驗]青春軼事(四),/bbs/gay/M.1555843166.A.96D.html,carlization, 4/21
