Re: [問卦] 根本不用關心獨立八?,/bbs/Gossiping/M.1557204751.A.1D0.html,james7923, 5/07
[新聞] 「外資圈第一美女」老公涉內線 許耀仁判,/bbs/Gossiping/M.1557204786.A.9AD.html,losel, 5/07
Re: [爆卦] happy（快樂）原來是鋼鐵人1、2的導演,/bbs/Gossiping/M.1557204792.A.84C.html,chengcti, 5/07
Re: [問卦] HEBE是怎麼轉型成功的,/bbs/Gossiping/M.1557204856.A.2F7.html,mikemagic88, 5/07
[問卦] 日暮熟睡男平常在幹嘛,/bbs/Gossiping/M.1557204906.A.BFA.html,FlynnZhang, 5/07
[問卦] 殺死過去的自己這劇情是怎麼成立的,/bbs/Gossiping/M.1557204923.A.B30.html,rick102233, 5/07
title,address,author,date
[新聞] 以核養綠公投過關 立院三讀廢2025非核家,/bbs/Gossiping/M.1557203832.A.5CF.html,DDDDRR, 5/07
[問卦] 有沒有被動奪權的八卦？,/bbs/Gossiping/M.1557203845.A.3AE.html,sanshin, 5/07
[問卦] 結婚有多麻煩?,/bbs/Gossiping/M.1557203935.A.578.html,neetcat, 5/07
[問卦] 如果柯P跟韓一起選高雄市長,/bbs/Gossiping/M.1557203974.A.7AB.html,dagayealo, 5/07
[問卦] 根本不用關心獨立八?,/bbs/Gossiping/M.1557203980.A.7C7.html,wei115, 5/07
[問卦] 飯盒朋友說永和就是全台變福島 如何反駁?,/bbs/Gossiping/M.1557204030.A.A67.html,MotleyCrue, 5/07
[問卦] 公司老人會怕學歷高、語言好的新人嗎？,/bbs/Gossiping/M.1557204030.A.FEF.html,palindromes, 5/07
Re: [新聞] 桃園升格3年舉債207億元 藍議員批鄭文燦,/bbs/Gossiping/M.1557204044.A.C0F.html,deepPTT, 5/07
[問卦] 沒有了鋼鐵人東尼的日子該如何調適？,/bbs/Gossiping/M.1557204104.A.64E.html,luke7212, 5/07
[問卦] 外國友人想學中文要教什麼？,/bbs/Gossiping/M.1557204107.A.E04.html,st797912, 5/07
[新聞] 王全璋被移送山東監獄 家屬要求依法見人,/bbs/Gossiping/M.1557204153.A.1B5.html,goldenhill, 5/07
Re: [新聞] 蔡提民調納手機 游盈隆：輸不起、耍無賴,/bbs/Gossiping/M.1557204172.A.22A.html,juicylove, 5/07
[問卦] 考駕照的考官很兇,/bbs/Gossiping/M.1557204173.A.688.html,pc811218, 5/07
[問卦] 高木警官平常在幹嘛？,/bbs/Gossiping/M.1557204180.A.462.html,hatephubbing, 5/07
[問卦] 妹子對巴黎有無限的愛戀,/bbs/Gossiping/M.1557204188.A.DB4.html,BorrasH, 5/07
Re: [新聞] 提3原因反對初選民調納手機　賴清德向蔡,/bbs/Gossiping/M.1557204235.A.112.html,oz5566, 5/07
Re: [新聞] 桃園升格3年舉債207億元 藍議員批鄭文燦,/bbs/Gossiping/M.1557204319.A.98D.html,Markelle, 5/07
Re: [新聞] 手抖遭疑做假 陳水扁怒嗆：要拍就拍個夠,/bbs/Gossiping/M.1557204357.A.801.html,newshooter, 5/07
Re: [新聞] 桃園升格3年舉債207億元 藍議員批鄭文燦,/bbs/Gossiping/M.1557204386.A.834.html,Festo, 5/07
[新聞] 中外交部被追問川普加稅問題 一度語無倫次,/bbs/Gossiping/M.1557204402.A.CAA.html,maruEX, 5/07
title,address,author,date
Re: [新聞] 30億變3億！青創基金挨批又跳票 韓國瑜：,/bbs/Gossiping/M.1557203400.A.04E.html,dlevel, 5/07
[問卦] 波麗士大人當初為什麼不紅,/bbs/Gossiping/M.1557203408.A.690.html,DarthVader, 5/07
Re: [問卦] 刑法用漢摩拉比法典會發生什麼事,/bbs/Gossiping/M.1557203411.A.D29.html,aOwOa, 5/07
Re: [新聞] 中國再次阻撓台灣參與WHA AIT：排除台灣,/bbs/Gossiping/M.1557203447.A.E2A.html,Osuma, 5/07
[問卦] DC拍什麼題材大家才會二刷以上？,/bbs/Gossiping/M.1557203463.A.C69.html,kerkers, 5/07
[問卦] 正妹會在游泳池裡尿尿嗎,/bbs/Gossiping/M.1557203506.A.370.html,MEVIUS, 5/07
Re: [爆卦] 有人在國道上表演特技啦,/bbs/Gossiping/M.1557203518.A.999.html,sunyeah, 5/07
[問卦] 復雷 美國隊長最後是用替身還是特效？,/bbs/Gossiping/M.1557203519.A.21B.html,kohanchen, 5/07
Re: [問卦]有沒有海潮之聲的八卦,/bbs/Gossiping/M.1557203548.A.9C9.html,Rusnake5566, 5/07
Re: [問卦] 丘逢甲明明就是烙跑仔 怎麼還會被紀念?,/bbs/Gossiping/M.1557203562.A.673.html,gmooshan, 5/07
[新聞] 帶學生進議會拍攝惹議　苗栗2議員未開議,/bbs/Gossiping/M.1557203563.A.A9F.html,cycling, 5/07
Re: [問卦] 哪些是當兵一定要會的口訣啊？,/bbs/Gossiping/M.1557203568.A.35E.html,hayate232, 5/07
[問卦] 請問洨要怎麼吃才專業,/bbs/Gossiping/M.1557203624.A.DDC.html,backbackegg, 5/07
Re: [新聞] 共諜案輕判不再！ 刑法外患罪章修正三讀,/bbs/Gossiping/M.1557203653.A.FD2.html,venson, 5/07
[問卦] 會不會平行宇宙可以透過意識連結啊?,/bbs/Gossiping/M.1557203711.A.A22.html,mikemagic88, 5/07
Re: [新聞] 影／空服員抗議長榮航抹黑 勞動部長講話,/bbs/Gossiping/M.1557203716.A.E94.html,notepad67, 5/07
Re: [爆卦] 中國股市暴跌,/bbs/Gossiping/M.1557203743.A.1D6.html,todao, 5/07
[問卦] 阿笠博士平常在幹嘛？,/bbs/Gossiping/M.1557203826.A.C8F.html,james7923, 5/07
Re: [新聞] 首位應屆錄取哈佛大學 嘉中創校近百年紀,/bbs/Gossiping/M.1557203829.A.9E1.html,bota, 5/07
[新聞] 以核養綠公投過關 立院三讀廢2025非核家,/bbs/Gossiping/M.1557203829.A.54D.html,ArimuraChika, 5/07
title,address,author,date
[問卦] 台鐵有撞死人？,/bbs/Gossiping/M.1557202855.A.AF6.html,as23305747, 5/07
[問卦] 有多少人是自己搞到沒有朋友的?,/bbs/Gossiping/M.1557202868.A.8C1.html,ArimuraChika, 5/07
[問卦] 張士豪如果由肥宅飾演會怎麼樣？,/bbs/Gossiping/M.1557202871.A.6BB.html,ssaw5166, 5/07
[問卦] 畢業多年還會看自己的論文嗎？,/bbs/Gossiping/M.1557202872.A.68A.html,wakaura, 5/07
[問卦] 父母都是醫師  生的小孩卻考不上醫學系,/bbs/Gossiping/M.1557202909.A.2FB.html,s5869157, 5/07
[問卦] 水煮蛋剖面 微波還是爆？,/bbs/Gossiping/M.1557202921.A.DC3.html,pchion2013, 5/07
[問卦] 為什麼死胖子不管怎麼配種都是死胖子？,/bbs/Gossiping/M.1557202922.A.220.html,gostjoke, 5/07
[新聞] 自爆憂鬱想輕生被狠酸！小玉：意料之中,/bbs/Gossiping/M.1557202944.A.545.html,zoosleep, 5/07
[問卦] 有沒有令和年代出生的小孩的八卦,/bbs/Gossiping/M.1557202944.A.0A4.html,lainhoter, 5/07
Re: [新聞] 柯文哲市府砲轟自由時報指控又出「假新聞,/bbs/Gossiping/M.1557202959.A.D14.html,heaven1123c, 5/07
Re: [問卦] 台鐵有撞死人？,/bbs/Gossiping/M.1557202983.A.5E0.html,kingtama, 5/07
Re: [問卦] 肥宅們打手槍都看什麼啊？,/bbs/Gossiping/M.1557203008.A.8B4.html,ptt987654321, 5/07
Re: [問卦] 有沒有七殺碑的八卦,/bbs/Gossiping/M.1557203041.A.D42.html,a111111, 5/07
[爆卦] 有人在國道上表演特技啦,/bbs/Gossiping/M.1557203094.A.C61.html,XperiaZ2A, 5/07
[問卦] 毛利小五郎平常在幹嘛？,/bbs/Gossiping/M.1557203101.A.4BC.html,elmo211520, 5/07
[問卦] 買東西挑利潤低的買會怎樣？？,/bbs/Gossiping/M.1557203139.A.561.html,passing, 5/07
[問卦] 哪些是當兵一定要會的口訣啊？,/bbs/Gossiping/M.1557203188.A.BEA.html,seand8088503, 5/07
Re: [新聞] 挺自經區 朱立倫轟：蔡總統！混淆的是妳,/bbs/Gossiping/M.1557203291.A.B71.html,bulden, 5/07
Re: [問卦] 先試試台灣獨立、如果不好再取消不就好了,/bbs/Gossiping/M.1557203347.A.C2C.html,ice80712, 5/07
[新聞] 台北鹽酥雞「夾3樣190元」　四季豆夭壽貴,/bbs/Gossiping/M.1557203391.A.D3F.html,AZBTPATONY, 5/07
title,address,author,date
Re: [新聞] 挺自經區 朱立倫轟：蔡總統！混淆的是妳,/bbs/Gossiping/M.1557202380.A.48D.html,AZTEC, 5/07
Re: [新聞] 桃園升格3年舉債207億元 藍議員批鄭文燦,/bbs/Gossiping/M.1557202419.A.56B.html,harkk2001, 5/07
[問卦] 有沒有七殺碑的八卦,/bbs/Gossiping/M.1557202419.A.81F.html,motan, 5/07
[新聞] 消防隊沒雲梯車 對面書店老闆被活活燒死 ,/bbs/Gossiping/M.1557202421.A.214.html,linccccc, 5/07
Re: [新聞]大社工業區空汙嚴重 韓國瑜允諾將突襲夜宿,/bbs/Gossiping/M.1557202477.A.A7C.html,-, 5/07
[新聞]Riot 性別歧視事件還沒完！近200位員工舉,/bbs/Gossiping/M.1557202493.A.02A.html,kopuck, 5/07
[問卦] 復仇者為什麼不是由羅德指揮?,/bbs/Gossiping/M.1557202516.A.F86.html,pl132, 5/07
[問卦] NBA季後賽勇士隊盡然快淘汰了？,/bbs/Gossiping/M.1557202552.A.E4A.html,YEEman, 5/07
[新聞] 首位應屆錄取哈佛大學 嘉中創校近百年紀,/bbs/Gossiping/M.1557202554.A.14E.html,sai5566, 5/07
Re: [新聞] 挺自經區 朱立倫轟：蔡總統！混淆的是妳,/bbs/Gossiping/M.1557202576.A.06C.html,Operon, 5/07
[問卦] 敢不敢把你剛剛複製的文字貼上來,/bbs/Gossiping/M.1557202637.A.B55.html,smalltwo, 5/07
[問卦] nba第一人愈來愈醜怎麼辦？,/bbs/Gossiping/M.1557202666.A.9D0.html,a90575, 5/07
Re: [問卦] 支那這種垃圾國怎麼還能撐那麼久,/bbs/Gossiping/M.1557202673.A.8F2.html,Kimmy, 5/07
[問卦] 大家現在會每天都期待看到高雄新聞嗎？,/bbs/Gossiping/M.1557202686.A.4A8.html,mynewid, 5/07
Re: [問卦] 春吶失敗原因的八卦？,/bbs/Gossiping/M.1557202697.A.D67.html,jerry5475, 5/07
Re: [新聞] 看不起「機車載小孩」3貼父母　T妹：別,/bbs/Gossiping/M.1557202723.A.1CB.html,MJdavid, 5/07
[問卦] 有沒有在罵中國又買中國手機的八卦??,/bbs/Gossiping/M.1557202782.A.288.html,smileboy2016, 5/07
[新聞] 金鋼狼、死侍 挺「聲」對抗復仇者,/bbs/Gossiping/M.1557202784.A.B46.html,claymath, 5/07
Re: [問卦] 丘逢甲明明就是烙跑仔 怎麼還會被紀念?,/bbs/Gossiping/M.1557202838.A.B88.html,pierreqq, 5/07
title,address,author,date
Re: [問卦] youtube一堆簡體字的八卦,/bbs/Gossiping/M.1557202052.A.9BF.html,yoyoflag, 5/07
Re: [新聞] 柯文哲市府砲轟自由時報指控又出「假新聞,/bbs/Gossiping/M.1557202166.A.6E0.html,betahalien, 5/07
Re: [問卦] 飼養蟑螂做為飼料填補食物鏈是否可行內?,/bbs/Gossiping/M.1557202174.A.E40.html,goldfishert, 5/07
[新聞] 【遠傳299搶客1】499之戰重傷　徐旭東下,/bbs/Gossiping/M.1557202188.A.A3E.html,kid33, 5/07
[問卦] 覺青支持提高醫護待遇但看病成本提高不要,/bbs/Gossiping/M.1557202201.A.ACC.html,za2205, 5/07
[新聞] 死者親友網路號召抗議酒駕犯 大批警力戒,/bbs/Gossiping/M.1557202202.A.91B.html,james7923, 5/07
[臉書] 高雄歹過日 ,/bbs/Gossiping/M.1557202205.A.68A.html,cycling, 5/07
[問卦] 有人天生就是異性戀有救嗎？,/bbs/Gossiping/M.1557202221.A.928.html,kohanchen, 5/07
[新聞] 美國軍艦何苦超負荷挑釁？,/bbs/Gossiping/M.1557202223.A.5B7.html,dreamspa, 5/07
[問卦] 朋友現在狂按我家電鈴該怎辦？,/bbs/Gossiping/M.1557202231.A.CB6.html,AtsuHiro, 5/07
Re: [新聞] 提3原因反對初選民調納手機　賴清德向蔡,/bbs/Gossiping/M.1557202264.A.F37.html,BlueBird5566, 5/07
[問卦] 中國是不是也來QE一下就解決了,/bbs/Gossiping/M.1557202269.A.4E7.html,nawabonga, 5/07
[問卦] 先試試台灣獨立、如果不好再取消不就好了,/bbs/Gossiping/M.1557202277.A.EC3.html,nicholas0406, 5/07
Re: [問卦] 春吶失敗原因的八卦？,/bbs/Gossiping/M.1557202294.A.0E7.html,holyhelm, 5/07
[新聞] 立院三讀 散播災害假消息致人於死可處無,/bbs/Gossiping/M.1557202295.A.990.html,str8g, 5/07
[問卦] 發票app大家是用哪一款?,/bbs/Gossiping/M.1557202304.A.D58.html,a19870704, 5/07
[問卦] 有沒有貓貓牌雞腿的八卦？,/bbs/Gossiping/M.1557202312.A.E74.html,racksold, 5/07
[新聞] 辣模中空解放南半球 露該邊搶鏡,/bbs/Gossiping/M.1557202313.A.EED.html,UCPTT, 5/07
[新聞] 文在寅就職兩週年施政支持率45% 歷屆第2,/bbs/Gossiping/M.1557202350.A.23D.html,CavendishJr, 5/07
[新聞] 將取代拉法葉巡防艦的海欉樹飛彈　海劍二,/bbs/Gossiping/M.1557202378.A.3E2.html,wavelet, 5/07
title,address,author,date
Re: [新聞] 柯文哲市府砲轟自由時報指控又出「假新聞,/bbs/Gossiping/M.1557201501.A.1C4.html,Handway, 5/07
Re: [問卦] 退休老師 用HTC 開納智捷 看中天 讀中時,/bbs/Gossiping/M.1557201536.A.229.html,HyperPoro, 5/07
[問卦] 對弈採「分先」的卦？,/bbs/Gossiping/M.1557201592.A.7A5.html,Fushimi, 5/07
[問卦] 如果已經魯到40歲，還有必要衝買套房嗎,/bbs/Gossiping/M.1557201608.A.04F.html,chicane0920, 5/07
[新聞] 人類破壞生態料致百萬物種滅絕 恐終將危,/bbs/Gossiping/M.1557201618.A.C80.html,bomda, 5/07
[問卦] IG廣告的演算法是怎麼算的？,/bbs/Gossiping/M.1557201653.A.86E.html,xvited945, 5/07
Re: [新聞]大社工業區空汙嚴重 韓國瑜允諾將突襲夜宿,/bbs/Gossiping/M.1557201661.A.985.html,ichch, 5/07
[問卦] 全身關節都被打斷了怎麼辦,/bbs/Gossiping/M.1557201675.A.F17.html,UCPTT, 5/07
[新聞] 共諜案輕判不再！ 刑法外患罪章修正三讀,/bbs/Gossiping/M.1557201749.A.83F.html,johnson20524, 5/07
Re: [新聞] 這些飲料都來自台南！許多網友都驚呆了,/bbs/Gossiping/M.1557201839.A.6BA.html,Rusnake5566, 5/07
[問卦] 邁粉是不是可以大聲在高雄講話了,/bbs/Gossiping/M.1557201842.A.78C.html,lababear, 5/07
[問卦] 有沒有獨派一定要支持空服員罷工的八卦？,/bbs/Gossiping/M.1557201939.A.911.html,seved, 5/07
[新聞] 養孩不如養寵物？兒盟：逾六成育齡婦女沒,/bbs/Gossiping/M.1557201954.A.AC8.html,eiw123, 5/07
Re: [爆卦] 香港月薪中位數近七萬台幣,/bbs/Gossiping/M.1557201965.A.D07.html,Cgace, 5/07
